,,Sub003:LFHD,,,Sub003:RFHD,,,Sub003:LBHD,,,Sub003:RBHD,,,Sub003:C7,,,Sub003:T10,,,Sub003:CLAV,,,Sub003:STRN,,,Sub003:RBAK,,,Sub003:LSHO,,,Sub003:LUPA,,,Sub003:LELB,,,Sub003:LFRM,,,Sub003:LWRA,,,Sub003:LWRB,,,Sub003:LFIN,,,Sub003:RSHO,,,Sub003:RUPA,,,Sub003:RELB,,,Sub003:RFRM,,,Sub003:RWRA,,,Sub003:RWRB,,,Sub003:RFIN,,,Sub003:LASI,,,Sub003:RASI,,,Sub003:LPSI,,,Sub003:RPSI,,,Sub003:LTHI,,,Sub003:LKNE,,,Sub003:LTIB,,,Sub003:LANK,,,Sub003:LHEE,,,Sub003:LTOE,,,Sub003:RTHI,,,Sub003:RKNE,,,Sub003:RTIB,,,Sub003:RANK,,,Sub003:RHEE,,,Sub003:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
2275,0,318.866,323.811,1716.91,165.514,297.326,1737.28,308.305,435.978,1691.61,156.05,419.987,1714.74,225.204,442.266,1518.05,235.75,484.46,1235.58,229.648,296.017,1446.44,236.03,246.022,1278.43,149.221,490.217,1427.91,427.864,367.052,1478.44,483.825,344.824,1235.32,505.336,353.493,1103.88,488.923,264.954,973.372,445.418,222.113,870.063,498.126,271.54,852.652,479.528,197.022,789.41,60.1263,401.535,1480.38,-11.5085,369.993,1294.21,-35.7303,398.358,1093.16,-59.6714,332.981,1022.42,-17.4719,245.28,859.979,-58.2539,303.546,841.064,-57.3272,218.518,783.608,358.76,234.736,1004.56,87.9811,234.207,1005.6,258.01,420.41,1016.42,176.332,418.086,1015.46,401.419,302.043,669.187,396.962,338.612,508.738,396.682,384.074,257.186,371.932,387.735,73.0095,318.273,431.079,61.9236,369.768,226.962,39.519,39.2361,270.051,730.481,54.873,327.619,502.474,42.8103,354.299,389.11,83.5816,381.693,70.5812,144.419,424.424,55.4287,81.0814,216.269,34.3285
2276,0,318.83,323.891,1717.01,165.343,296.945,1737.22,308.277,435.543,1691.71,155.807,420.224,1714.9,225.133,441.239,1517.81,235.314,483.79,1235.43,229.628,295.847,1446.42,236.026,245.785,1278.42,148.846,489.7,1427.88,427.971,367.176,1478.33,483.649,344.924,1235.17,505.231,353.712,1103.62,488.809,264.953,973.233,445.313,222.136,869.906,498.1,271.56,852.51,479.455,196.988,789.267,59.8761,400.95,1480.39,-11.7101,369.642,1294.25,-36.0012,398.082,1093.23,-59.7875,332.752,1022.41,-17.4211,245.446,859.874,-58.2263,303.143,840.977,-57.1534,218.501,783.498,358.701,234.62,1004.52,87.9691,233.824,1005.52,257.777,420.238,1016.43,176.124,417.759,1015.38,401.447,301.863,669.336,396.783,338.413,508.704,396.632,383.889,257.171,371.854,387.674,73.0109,318.225,431.061,62.013,369.797,226.926,39.4689,39.2169,269.793,730.417,54.8078,327.548,502.449,42.702,354.29,389.076,83.5326,381.713,70.5599,144.336,424.453,55.3816,81.106,216.253,34.3324
2277,0,318.617,323.094,1716.85,165.175,296.685,1737.09,308.173,435.367,1691.93,155.783,420.35,1715.16,224.82,441.818,1518.03,234.925,483.605,1235.4,229.6,295.676,1446.38,235.979,245.633,1278.39,148.527,489.385,1427.94,427.723,367.15,1478.16,483.758,345.157,1235,505.025,353.812,1103.47,488.691,265.004,973.07,445.283,222.199,869.731,498.092,271.592,852.411,479.496,197.058,789.114,59.2367,400.477,1480.97,-11.8571,369.45,1294.23,-36.3271,397.772,1093.29,-59.8889,332.466,1022.41,-17.262,245.151,859.887,-58.316,303.001,840.982,-56.982,218.431,783.413,358.372,234.807,1004.59,87.876,233.47,1005.44,257.545,420.019,1016.42,175.921,417.492,1015.35,401.217,301.767,669.11,396.626,338.223,508.728,396.606,383.738,257.165,371.791,387.629,73.0001,318.182,430.958,61.932,369.889,226.896,39.3974,39.1762,269.572,730.372,54.813,327.451,502.443,42.6419,354.227,389.057,83.5327,381.691,70.5114,144.292,424.509,55.3667,81.0981,216.24,34.3381
2278,0,318.477,323.034,1716.96,165.166,296.868,1736.73,308.177,434.95,1691.99,155.742,420.055,1715.22,224.633,441.604,1517.99,234.638,483.81,1235.48,229.584,295.508,1446.34,235.989,245.504,1278.37,148.2,489.016,1427.92,427.642,367.263,1478.05,483.66,345.324,1234.83,504.8,353.786,1103.38,488.595,265.085,972.913,445.42,222.375,869.451,498.075,271.667,852.257,479.58,197.127,788.982,59.0835,399.955,1481.02,-11.9972,369.056,1294.28,-36.6084,397.407,1093.35,-60.0425,332.157,1022.41,-17.1655,245.134,859.851,-58.3125,302.952,840.936,-56.7959,218.427,783.282,358.308,234.717,1004.57,87.8048,233.105,1005.37,257.507,419.877,1016.38,175.686,417.23,1015.3,401.239,301.644,669.284,396.509,338.082,508.701,396.565,383.579,257.166,371.754,387.612,73.0056,318.131,430.99,61.954,369.88,226.808,39.4182,39.1259,269.309,730.327,54.5647,327.465,502.282,42.3041,353.811,389.102,83.4815,381.7,70.4884,144.303,424.507,55.3642,81.1207,216.267,34.3006
2279,0,318.431,322.476,1716.75,164.9,296.212,1736.82,308.126,434.606,1692.14,155.807,419.084,1715.14,224.464,441.491,1517.97,234.337,483.691,1235.47,229.573,295.417,1446.31,235.959,245.352,1278.31,147.92,488.722,1427.95,427.52,367.337,1477.99,483.552,345.543,1234.66,504.546,353.961,1103.19,488.553,265.238,972.746,445.43,222.448,869.282,498.088,271.799,852.083,479.722,197.224,788.843,58.8875,399.455,1481.02,-12.1878,368.364,1294.38,-36.9234,397.087,1093.41,-60.1563,331.869,1022.43,-17.1091,245.257,859.683,-58.3716,302.797,840.896,-56.6298,218.331,783.177,358.242,234.635,1004.54,87.6885,232.893,1005.3,257.204,419.791,1016.46,175.479,416.999,1015.24,401.014,301.567,669.077,396.382,337.963,508.726,396.533,383.474,257.164,371.704,387.583,73.0254,318.132,430.953,61.9611,369.884,226.798,39.3876,39.0863,269.097,730.3,54.4428,327.4,502.262,42.4538,354.021,389.017,83.4637,381.704,70.4524,144.275,424.533,55.3636,81.1186,216.272,34.3032
2280,0,318.263,322.171,1716.67,164.827,296.314,1736.46,308.103,434.264,1692.25,155.764,418.871,1715.22,224.248,441.343,1517.92,233.984,483.24,1235.33,229.577,295.315,1446.28,235.977,245.17,1278.3,147.735,488.214,1427.81,427.404,367.481,1477.83,483.461,345.817,1234.47,504.398,354.413,1102.93,488.534,265.421,972.588,445.38,222.482,869.166,498.088,272.011,851.908,479.899,197.321,788.703,59.2843,399.287,1480.84,-12.3553,367.835,1294.43,-37.215,396.733,1093.5,-60.3017,331.448,1022.45,-16.97,245.207,859.62,-58.4707,302.631,840.881,-56.4576,218.284,783.053,358.123,234.549,1004.53,87.5765,232.571,1005.24,256.991,418.925,1016.24,175.281,416.781,1015.22,400.944,301.511,669.067,396.471,337.719,508.767,396.5,383.441,257.183,371.661,387.58,73.0568,318.149,430.924,62.0041,369.899,226.787,39.3656,38.993,268.777,730.267,54.3794,327.312,502.209,42.1895,353.632,389.044,83.4436,381.695,70.4252,144.224,424.583,55.3755,81.1153,216.273,34.3216
2281,0,318.158,321.808,1716.64,164.541,295.644,1736.53,308.133,433.997,1692.44,155.764,418.627,1715.29,224.08,441.261,1517.9,233.646,483.073,1235.31,229.553,295.129,1446.31,235.958,245.053,1278.29,147.34,488.022,1427.91,427.3,367.635,1477.67,483.113,346.049,1234.27,504.116,354.502,1102.81,488.51,265.633,972.419,445.505,222.613,868.967,498.061,272.262,851.737,480.146,197.499,788.551,58.4412,398.283,1481.31,-12.5024,367.38,1294.42,-37.5483,396.396,1093.58,-60.4467,331.049,1022.47,-16.916,245.175,859.509,-58.6098,302.429,840.875,-56.2669,218.06,782.855,358.158,234.769,1004.4,87.447,232.318,1005.18,256.761,419.515,1016.4,175.075,416.534,1015.15,400.895,301.461,669.053,396.246,337.879,508.74,396.483,383.452,257.191,371.66,387.556,73.1643,318.07,430.911,61.8599,369.82,226.704,39.4016,38.8809,268.508,730.214,54.2817,327.179,502.211,42.2107,354.134,388.963,83.4674,381.857,70.5365,144.171,424.554,55.369,81.1144,216.251,34.3075
2282,0,318.011,321.512,1716.53,164.358,295.433,1736.37,308.11,433.719,1692.57,155.712,418.448,1715.38,223.941,441.696,1518.1,233.355,482.957,1235.26,229.566,295.06,1446.23,235.982,244.97,1278.25,147.037,487.721,1427.86,427.127,367.958,1477.4,483.19,346.432,1234.08,503.933,354.982,1102.51,488.521,265.923,972.224,445.643,222.77,868.763,498.071,272.553,851.536,480.406,197.7,788.409,58.3144,397.884,1481.33,-12.6247,366.885,1294.42,-37.9397,395.965,1093.65,-60.5836,330.698,1022.49,-16.8388,245.05,859.419,-58.7688,302.205,840.832,-56.1588,218.031,782.797,358.046,234.725,1004.37,87.3695,232.128,1005.15,256.375,419.018,1016.43,174.904,416.394,1015.07,400.926,301.356,669.225,396.142,337.866,508.789,396.455,383.479,257.191,371.64,387.52,73.0752,318.086,430.894,62.0016,369.833,226.687,39.3684,38.7841,268.365,730.197,54.1872,327.13,502.181,42.2498,353.82,388.978,83.3513,381.784,70.4403,144.077,424.6,55.3185,81.1186,216.28,34.2869
2283,0,317.829,321.181,1716.42,164.206,295.264,1736.18,308.079,433.436,1692.75,155.691,418.265,1715.49,223.737,441.083,1517.83,233.078,482.825,1235.22,229.536,294.933,1446.18,235.871,244.785,1278.14,146.639,488.257,1428.03,427.048,368.106,1477.39,483.058,346.785,1233.87,503.633,355.19,1102.42,488.555,266.221,972.035,445.823,222.928,868.555,498.038,272.891,851.337,480.715,197.938,788.237,58.0688,397.639,1481.7,-12.7681,366.379,1294.42,-38.243,395.606,1093.7,-60.7133,330.292,1022.5,-16.7566,244.868,859.343,-58.9705,301.992,840.808,-56.0367,217.883,782.698,357.836,234.436,1004.43,87.2453,231.889,1005.14,256.268,418.434,1016.13,174.785,416.199,1015.05,400.906,301.354,669.224,396.061,337.988,508.684,396.431,383.55,257.207,371.647,387.57,73.1473,318.048,430.866,61.9585,369.823,226.67,39.3297,38.7071,268.149,730.195,54.0883,326.98,502.171,42.1753,353.788,388.955,83.3302,381.744,70.4171,144.037,424.615,55.3646,81.129,216.267,34.3217
2284,0,317.718,320.858,1716.37,164.063,295.009,1736.05,308.142,433.225,1692.89,155.653,418.111,1715.56,223.559,440.999,1517.83,232.87,482.78,1235.2,229.571,294.905,1446.13,235.902,244.729,1278.1,146.425,488.025,1427.99,427.015,368.228,1477.1,482.902,347.158,1233.69,503.383,355.537,1102.21,488.584,266.565,971.826,446.005,223.119,868.348,498.03,273.285,851.12,481.062,198.216,788.066,57.9319,397.328,1481.66,-12.8871,365.893,1294.44,-38.5347,395.188,1093.8,-60.8801,329.808,1022.51,-16.6822,244.45,859.272,-59.2184,301.753,840.796,-55.8945,217.94,782.497,357.746,234.349,1004.41,87.1659,231.693,1005.14,256.265,419.053,1016.29,174.618,415.973,1014.97,400.765,301.375,669.069,396.091,337.968,508.82,396.429,383.625,257.225,371.58,387.635,73.0161,318.062,430.857,61.946,369.924,226.679,39.3006,38.6319,267.989,730.19,54.027,326.881,502.179,42.1244,353.736,388.973,83.2816,381.787,70.4497,143.963,424.652,55.3569,81.1211,216.253,34.2695
2285,0,317.454,320.374,1716.29,163.852,294.772,1735.92,308.089,432.938,1693.06,155.511,418.439,1715.69,223.456,441.431,1518.04,232.635,482.674,1235.12,229.587,294.898,1446.06,236.011,245.216,1277.83,146.142,487.96,1428.07,426.867,368.469,1476.97,482.8,347.542,1233.48,503.234,356.079,1101.94,488.634,266.9,971.626,446.183,223.341,868.118,498.081,273.72,850.927,481.399,198.548,787.872,57.9481,397.488,1481.47,-12.9764,365.497,1294.41,-38.8316,394.776,1093.82,-61.0087,329.413,1022.53,-16.6483,244.393,859.154,-59.4383,301.504,840.792,-55.8054,217.755,782.374,357.692,234.287,1004.39,87.0776,231.504,1005.12,256.106,418.978,1016.27,174.476,415.879,1014.94,400.825,301.32,669.262,396.044,338.168,508.738,396.417,383.673,257.226,371.612,387.651,73.102,318.069,430.903,61.9208,369.936,226.686,39.3225,38.55,267.83,730.204,53.9717,326.743,502.162,42.0547,353.652,388.998,83.2676,381.759,70.4007,143.912,424.594,55.3851,81.1067,216.269,34.2579
2286,0,317.402,320.109,1716.28,163.884,295.038,1735.48,308.091,432.645,1693.22,155.425,418.636,1715.89,223.319,441.351,1518,232.579,483.358,1235.2,229.614,294.862,1446,235.941,244.85,1277.91,145.961,487.752,1428.02,426.868,368.7,1476.83,482.619,347.912,1233.26,502.997,356.28,1101.79,488.686,267.261,971.415,446.422,223.548,867.902,498.082,274.147,850.704,481.786,198.957,787.66,58.2687,397.306,1480.92,-13.0793,365.207,1294.4,-39.1095,394.294,1093.78,-60.9569,328.781,1022.5,-16.6288,244.137,859.057,-59.6433,301.262,840.79,-55.7526,217.721,782.132,357.65,234.266,1004.34,86.9991,231.324,1005.13,255.849,418.146,1016.03,174.34,415.769,1014.91,400.734,301.366,669.114,396.069,338.083,508.864,396.416,383.727,257.252,371.629,387.635,73.1318,318.079,430.949,61.966,369.858,226.63,39.3489,38.477,267.74,730.219,53.9044,326.589,502.185,41.764,353.28,389.066,83.2188,381.706,70.445,143.884,424.633,55.3718,81.1269,216.266,34.2625
2287,0,317.288,319.874,1716.21,163.657,294.574,1735.46,308.121,432.452,1693.34,155.388,418.509,1715.95,223.196,440.839,1517.72,232.256,483.027,1235.16,229.65,294.897,1445.92,235.994,244.892,1277.86,145.746,487.645,1428.01,426.703,368.824,1476.66,482.509,348.28,1233.06,502.732,356.855,1101.51,488.756,267.675,971.207,446.613,223.839,867.659,498.098,274.619,850.516,482.095,199.334,787.45,58.1728,397.186,1480.99,-13.206,364.668,1294.43,-39.3891,393.927,1093.88,-61.0855,328.409,1022.5,-16.5876,243.962,858.962,-59.9285,301.269,840.829,-55.6825,217.569,781.972,357.939,234.164,1004.26,86.8899,231.141,1005.11,255.862,419.331,1016.35,174.225,415.556,1014.83,400.743,301.433,669.101,396.005,338.143,508.701,396.447,383.761,257.248,371.597,387.592,73.1214,318.06,430.956,61.8041,369.863,226.629,39.3362,38.3488,267.592,730.198,53.8596,326.495,502.171,41.6986,353.202,389.048,83.1689,381.753,70.4084,143.82,424.614,55.3774,81.1212,216.264,34.2374
2288,0,317.177,319.653,1716.16,163.618,294.695,1735.14,308.052,432.193,1693.5,155.342,418.299,1715.93,223.087,440.818,1517.69,232.044,483.018,1235.14,229.676,294.92,1445.85,236.052,244.985,1277.82,145.712,486.668,1427.75,426.703,368.829,1476.6,482.396,348.63,1232.87,502.442,357.065,1101.38,488.811,268.068,970.973,446.817,224.146,867.41,498.091,275.138,850.274,482.414,199.751,787.205,58.0712,396.96,1480.93,-13.3008,364.309,1294.41,-39.5996,393.504,1093.93,-61.1982,328.011,1022.5,-16.6826,243.971,858.776,-60.1595,301.021,840.811,-55.7005,217.416,781.791,357.865,234.157,1004.25,86.8613,230.958,1005.1,255.685,418.602,1016.06,174.107,415.37,1014.77,400.816,301.41,669.193,396.04,338.213,508.65,396.462,383.76,257.219,371.571,387.635,72.9538,318.113,430.925,61.9448,369.915,226.687,39.3142,38.2606,267.479,730.181,53.7761,326.462,502.164,41.6686,353.141,389.045,83.1213,381.751,70.4106,143.799,424.645,55.3975,81.1182,216.259,34.2535
2289,0,317.119,319.429,1716.1,163.437,294.533,1734.98,308.082,432.043,1693.61,155.27,418.161,1715.97,223.051,441.236,1517.82,231.879,482.972,1235.04,229.721,294.921,1445.78,236.06,244.982,1277.73,145.717,486.901,1427.82,426.82,369.382,1476.47,482.275,348.972,1232.66,502.255,357.445,1101.19,488.855,268.506,970.725,447.023,224.484,867.157,498.125,275.606,850.018,482.752,200.259,786.933,58.0369,396.779,1480.94,-13.3578,363.964,1294.41,-39.8398,393.084,1093.93,-61.3243,327.579,1022.5,-16.7271,243.742,858.685,-60.4217,300.685,840.814,-55.6824,217.239,781.646,357.86,234.152,1004.22,86.8159,230.761,1005.08,255.766,419.057,1016.01,173.951,415.282,1014.71,400.845,301.437,669.215,396.116,338.098,508.82,396.512,383.713,257.237,371.601,387.584,73.0743,318.098,430.924,61.8034,369.906,226.661,39.2813,38.2059,267.421,730.187,53.7522,326.306,502.161,41.5332,353.337,389.046,83.1116,381.763,70.4105,143.792,424.606,55.4325,81.1189,216.233,34.2876
2290,0,317.001,319.251,1716.09,163.285,294.404,1734.8,307.977,431.838,1693.77,155.248,417.745,1715.9,222.967,441.234,1517.74,231.688,482.989,1235,229.758,295.004,1445.69,236.031,244.938,1277.65,145.52,486.752,1427.76,426.7,369.541,1476.22,482.129,349.308,1232.45,502.03,357.863,1100.96,488.921,268.908,970.488,447.408,224.885,866.821,498.183,276.15,849.791,483.034,200.754,786.654,57.9198,396.684,1480.93,-13.4419,363.687,1294.42,-40.0913,392.668,1093.99,-61.4412,327.149,1022.52,-16.8433,243.701,858.5,-60.6319,300.39,840.796,-55.7082,217.053,781.514,357.989,233.992,1004.12,86.8046,230.583,1005.04,255.654,419.589,1016.38,173.779,415.251,1014.68,400.899,301.441,669.295,396.136,338.058,508.757,396.537,383.7,257.226,371.637,387.627,73.0859,318.135,430.894,61.9008,369.898,226.655,39.3091,38.1857,267.368,730.166,53.6919,326.305,502.174,41.5929,353.098,389.047,83.1027,381.73,70.3567,143.747,424.615,55.4265,81.1674,216.289,34.3626
2291,0,316.942,319.07,1716.03,163.017,293.811,1734.85,307.891,431.88,1694.01,155.192,417.959,1716.03,222.867,441.363,1517.74,231.601,483.316,1234.99,229.795,295.112,1445.62,236.116,245.044,1277.6,145.39,486.665,1427.63,426.639,369.604,1476,481.841,349.524,1232.28,501.839,358.271,1100.79,488.99,269.332,970.267,447.575,225.241,866.542,498.225,276.698,849.566,483.285,201.316,786.34,58.0288,395.829,1480.79,-13.5184,363.378,1294.41,-40.2894,392.284,1093.99,-61.5332,326.747,1022.51,-16.8935,243.44,858.427,-60.8577,300.119,840.796,-55.7769,216.714,781.469,357.743,233.956,1004.32,86.7955,230.387,1005.02,254.882,418.212,1015.91,173.644,415.026,1014.59,400.923,301.45,669.303,396.068,338.18,508.715,396.544,383.676,257.213,371.596,387.655,73.0462,318.138,430.925,61.898,369.904,226.668,39.2569,38.1335,267.233,730.14,53.6933,326.19,502.164,41.5718,353.053,389.049,83.0928,381.749,70.3646,143.722,424.65,55.3972,81.1388,216.247,34.2587
2292,0,316.87,318.915,1716.05,162.921,293.637,1734.68,307.943,431.587,1694.04,155.115,417.856,1716.06,222.839,441.431,1517.68,231.391,483.245,1234.9,229.833,295.161,1445.57,236.143,245.051,1277.56,145.171,486.438,1427.54,426.714,370.005,1475.88,481.777,349.821,1232.1,501.719,358.766,1100.53,489.02,269.756,970.022,447.78,225.696,866.247,498.273,277.222,849.338,483.537,201.881,786.039,57.8695,396.527,1480.83,-13.583,363.133,1294.44,-40.4346,391.951,1094.01,-61.6517,326.418,1022.53,-17.0285,243.332,858.292,-61.0249,299.885,840.8,-55.8532,216.504,781.346,357.768,233.995,1004.3,86.8136,230.227,1004.98,255.122,419.162,1015.9,173.413,414.998,1014.57,400.97,301.449,669.271,396.16,338.074,508.754,396.549,383.681,257.229,371.621,387.614,73.0884,318.136,430.95,61.9143,369.914,226.667,39.2756,38.1322,267.084,730.112,53.6657,326.147,502.177,41.5453,353.049,389.037,83.0613,381.75,70.3818,143.694,424.659,55.3861,81.1416,216.244,34.2777
2293,0,316.765,318.721,1715.91,162.93,293.972,1734.25,307.936,431.468,1694.17,155.222,417.111,1715.98,222.782,441.431,1517.64,231.206,483.311,1234.87,229.889,295.272,1445.5,236.18,245.075,1277.51,145.013,486.351,1427.4,426.951,370.361,1475.87,481.653,350.162,1231.92,501.554,359.16,1100.35,489.078,270.234,969.775,447.959,226.105,865.976,498.331,277.797,849.097,483.73,202.455,785.715,57.8813,395.998,1480.61,-13.6395,362.947,1294.41,-40.2722,391.98,1094.13,-61.7322,325.993,1022.54,-17.09,243.157,858.252,-61.223,299.595,840.801,-55.9972,215.978,781.352,357.893,234.313,1004.2,86.8469,230.063,1004.95,254.672,417.726,1015.66,173.271,414.886,1014.53,400.866,301.455,669.101,396.237,338.018,508.639,396.535,383.711,257.215,371.589,387.68,73.007,318.098,430.987,61.8058,369.916,226.631,39.302,38.1414,267.011,730.117,53.5963,326.127,502.178,41.3804,353.257,389.039,83.0362,381.723,70.345,143.686,424.64,55.3886,81.1777,216.284,34.3155
2294,0,316.59,318.387,1715.93,162.773,293.877,1734.11,307.844,431.478,1694.43,155.203,416.973,1715.98,222.683,441.523,1517.62,230.997,483.348,1234.84,229.928,295.376,1445.44,236.284,245.177,1277.5,144.962,486.379,1427.33,426.87,370.782,1475.64,481.58,350.439,1231.72,501.43,359.509,1100.19,489.119,270.688,969.527,448.097,226.597,865.686,498.421,278.353,848.845,483.923,203.104,785.397,57.9476,396.418,1480.46,-13.6952,362.776,1294.38,-40.7389,391.292,1094.03,-61.819,325.689,1022.52,-17.1162,242.84,858.245,-61.3552,298.94,840.749,-56.0392,215.944,781.022,357.927,234.389,1004.21,86.8572,229.968,1004.92,254.378,418.149,1015.74,173.103,414.876,1014.51,400.961,301.429,669.268,396.246,338.06,508.661,396.502,383.729,257.211,371.587,387.658,73.0749,318.113,430.976,61.9008,369.939,226.659,39.2821,38.144,266.858,730.089,53.5897,326.03,502.168,41.4743,352.987,389.039,83.0242,381.727,70.2899,143.66,424.664,55.3709,81.1616,216.266,34.2628
2295,0,316.534,318.435,1715.87,162.576,293.445,1734.1,307.886,431.21,1694.48,155.166,416.999,1716.03,222.627,441.617,1517.57,230.839,483.374,1234.8,229.975,295.496,1445.39,236.343,245.211,1277.46,144.817,486.376,1427.22,426.844,370.836,1475.44,481.569,350.846,1231.54,501.201,359.713,1100.09,489.153,271.153,969.279,448.059,226.984,865.46,498.478,278.98,848.589,484.082,203.742,785.084,57.816,395.966,1480.46,-13.748,362.591,1294.36,-40.8554,390.926,1094.01,-61.8884,325.36,1022.51,-17.1927,242.778,858.161,-61.5376,298.667,840.763,-56.175,215.704,781.169,357.967,234.489,1004.23,86.9294,229.838,1004.88,254.583,419.202,1016.02,172.952,414.832,1014.46,400.828,301.429,669.083,396.063,338.235,508.595,396.489,383.787,257.215,371.562,387.648,72.9692,318.152,430.934,61.8935,369.918,226.696,39.3125,38.1834,266.774,730.074,53.5817,325.943,502.177,41.4679,352.944,389.004,83.0221,381.77,70.3219,143.621,424.675,55.3508,81.1948,216.325,34.3588
2296,0,316.432,318.311,1715.85,162.451,293.358,1734.01,307.871,431.106,1694.65,155.128,416.985,1716.09,222.596,441.744,1517.54,230.632,483.371,1234.75,230.013,295.592,1445.35,236.36,245.267,1277.41,144.755,486.401,1427.19,426.757,371.211,1475.35,481.519,351.106,1231.39,501.128,360.237,1099.85,489.21,271.609,969.048,448.188,227.545,865.164,498.532,279.583,848.37,484.256,204.423,784.742,57.9764,396.5,1480.52,-13.7941,362.428,1294.35,-40.9638,390.636,1094,-61.9418,325.064,1022.53,-17.2693,242.605,858.104,-61.7222,298.311,840.788,-56.2448,215.468,781.118,358.028,234.615,1004.22,86.9874,229.696,1004.87,254.199,417.777,1015.5,172.81,414.809,1014.41,400.934,301.361,669.239,396.316,337.963,508.765,396.464,383.838,257.215,371.608,387.636,73.0288,318.115,430.953,61.892,369.927,226.707,39.3083,38.2292,266.544,730.066,53.6188,325.811,502.27,41.4245,352.919,389.031,83.005,381.763,70.3139,143.584,424.67,55.3341,81.1631,216.315,34.2089
2297,0,316.3,318.149,1715.84,162.341,293.317,1733.82,307.842,431.007,1694.79,155.113,416.945,1716.16,222.453,441.35,1517.27,230.466,483.477,1234.7,230.053,295.765,1445.32,236.459,245.36,1277.46,144.621,486.473,1427.13,426.78,371.496,1475.25,481.449,351.411,1231.25,501.011,360.6,1099.72,489.23,272.083,968.824,448.292,228.118,864.853,498.565,280.19,848.186,484.405,205.147,784.402,57.8386,396.606,1480.37,-13.8284,362.271,1294.33,-41.0579,390.353,1093.99,-62.1261,324.841,1022.61,-17.3528,242.491,857.998,-61.9261,298.232,840.831,-56.3378,215.173,781.09,357.99,234.502,1004.34,87.0424,229.581,1004.85,253.928,418.331,1015.65,172.689,414.809,1014.4,400.879,301.332,669.166,396.286,337.931,508.746,396.438,383.857,257.224,371.622,387.66,73.0563,318.085,430.964,61.8803,369.918,226.675,39.3096,38.2552,266.479,730.037,53.6162,325.735,502.255,41.6968,353.219,388.962,82.9296,381.781,70.2942,143.597,424.709,55.3545,81.181,216.296,34.2866
2298,0,316.163,317.813,1715.78,162.229,293.247,1733.72,307.844,430.935,1694.97,155.073,416.995,1716.21,222.477,441.822,1517.44,230.326,483.55,1234.69,230.137,295.928,1445.28,236.517,245.42,1277.45,144.53,486.484,1427.09,426.763,371.818,1475.12,481.345,351.684,1231.12,500.92,360.941,1099.59,489.226,272.564,968.623,448.373,228.69,864.561,498.672,280.816,847.991,484.522,205.86,784.098,57.6194,396.094,1480.51,-13.8309,362.203,1294.31,-41.1257,390.081,1093.96,-62.1723,324.5,1022.58,-17.4143,242.089,857.987,-62.0428,297.913,840.859,-56.4067,214.932,781.046,358.025,234.664,1004.35,87.0964,229.483,1004.83,253.97,417.926,1015.45,172.579,414.78,1014.37,400.911,301.299,669.202,396.176,338.106,508.669,396.416,383.883,257.249,371.604,387.622,73.0273,318.056,430.922,61.9121,369.959,226.687,39.3193,38.282,266.283,730.021,53.601,325.681,502.255,41.6961,353.171,388.927,82.9669,381.782,70.2682,143.564,424.703,55.3396,81.1874,216.316,34.2332
