,,Sub003:LFHD,,,Sub003:RFHD,,,Sub003:LBHD,,,Sub003:RBHD,,,Sub003:C7,,,Sub003:T10,,,Sub003:CLAV,,,Sub003:STRN,,,Sub003:RBAK,,,Sub003:LSHO,,,Sub003:LUPA,,,Sub003:LELB,,,Sub003:LFRM,,,Sub003:LWRA,,,Sub003:LWRB,,,Sub003:LFIN,,,Sub003:RSHO,,,Sub003:RUPA,,,Sub003:RELB,,,Sub003:RFRM,,,Sub003:RWRA,,,Sub003:RWRB,,,Sub003:RFIN,,,Sub003:LASI,,,Sub003:RASI,,,Sub003:LPSI,,,Sub003:RPSI,,,Sub003:LTHI,,,Sub003:LKNE,,,Sub003:LTIB,,,Sub003:LANK,,,Sub003:LHEE,,,Sub003:LTOE,,,Sub003:RTHI,,,Sub003:RKNE,,,Sub003:RTIB,,,Sub003:RANK,,,Sub003:RHEE,,,Sub003:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
2628,0,347.559,239.711,1672.88,212.179,160.672,1681.98,306.704,340.34,1711.36,170.172,269.429,1729.46,224.129,396.755,1522.58,240.709,453.595,1233.85,236.165,263.73,1437.36,245.378,218.463,1270.8,152.296,454.562,1423.44,430.864,335.404,1480.54,492.292,313.374,1236.52,514.084,323.466,1105.61,503.826,238.139,972.49,464.288,198.96,865.815,517.106,248.556,852.473,500.83,177.655,784.8,63.661,365.538,1476.57,-4.97069,332.11,1287.85,-27.462,358.122,1086.94,-49.9817,294.596,1014.87,-7.7417,211.557,849.711,-48.967,270.565,832.978,-46.7572,189.931,770.084,370.71,201.417,1002.68,101.667,194.297,1001.05,265.219,386.056,1015.84,183.059,381.257,1013.72,420.669,274.534,670.577,418.58,315.919,509.792,415.608,348.831,255.087,386.364,339.556,71.5767,333.808,384.389,60.5573,376.318,177.972,39.3859,52.314,234.228,727.515,62.6812,304.307,502.153,49.9965,330.461,388.773,94.0094,350.153,69.1504,136.18,396.567,39.2358,92.0302,184.3,34.7555
2629,0,348.014,239.461,1672.56,211.686,160.648,1682.15,307.319,339.988,1711.3,170.608,269.654,1729.48,224.823,396.945,1522.48,241.105,453.612,1233.89,235.676,263.647,1437.46,244.869,218.268,1270.82,152.914,454.731,1423.46,430.993,334.912,1480.52,492.457,313.093,1236.57,514.389,323.008,1105.77,503.567,237.79,972.549,463.813,198.643,865.958,517.26,248.138,852.549,500.583,177.214,784.932,64.1354,364.808,1476.66,-4.98153,332.341,1287.77,-27.0218,358.305,1086.92,-49.8358,294.579,1014.84,-8.02211,211.663,849.78,-48.8524,270.625,832.95,-47.0458,190.059,770.077,370.395,201.347,1002.65,101.349,194.302,1000.97,265.622,386.35,1016.03,183.481,381.354,1013.79,420.606,274.546,670.595,418.67,316.045,509.896,415.731,348.788,255.069,386.202,339.582,71.4979,334.022,384.369,60.5577,376.186,178.014,39.3487,51.8845,234.731,727.487,62.8197,304.312,502.329,49.9654,330.613,388.819,93.8998,350.107,69.2057,135.53,396.934,39.3999,92.0519,184.318,34.7697
2630,0,347.779,239.241,1672.45,212.332,160.661,1682.01,307.475,339.78,1711.23,170.628,269.709,1729.54,224.938,396.463,1522.26,241.189,453.456,1233.89,236.54,263.236,1437.42,245.451,217.736,1270.79,153.203,453.764,1423.26,431.17,334.751,1480.66,492.704,312.784,1236.64,514.157,322.953,1105.55,503.889,237.374,972.598,464.34,198.11,866.063,517.185,247.726,852.606,500.779,176.745,785.026,64.338,364.683,1476.42,-4.42183,332.22,1287.68,-26.9501,358.312,1086.86,-49.5201,294.615,1014.72,-7.60507,211.749,849.669,-48.8171,270.698,832.935,-46.5451,190.173,769.967,371.161,201.438,1002.52,101.946,194.024,1000.88,265.804,385.923,1015.98,183.585,381.229,1013.8,421.207,274.47,670.612,419.035,315.871,509.784,415.562,348.946,255.127,386.499,339.565,71.5264,334.019,384.403,60.5724,376.343,177.973,39.3803,53.3311,232.531,727.634,63.2906,304.447,502.258,50.5339,330.741,388.727,93.4444,349.995,69.1836,135.706,396.499,39.4026,92.3809,184.171,34.6708
2631,0,347.337,238.919,1672.64,211.222,160.648,1682.29,307.626,339.588,1711.17,170.68,269.832,1729.6,225.065,396.369,1522.25,241.265,453.255,1233.86,235.682,263.337,1437.52,244.738,217.739,1270.89,153.29,453.651,1423.26,431.08,334.122,1480.68,492.647,312.454,1236.68,514.672,322.596,1105.79,503.543,237.117,972.679,463.664,197.893,866.173,517.145,247.351,852.689,500.39,176.314,785.156,64.2861,364.539,1476.6,-4.89993,332.323,1287.7,-26.9113,358.308,1086.85,-49.7484,294.702,1014.76,-8.03618,211.831,849.626,-48.7866,270.778,832.887,-47.0793,190.254,770.02,370.564,201.118,1002.59,101.513,194.074,1000.83,265.75,386.118,1016.1,183.643,381.125,1013.81,420.74,274.449,670.537,418.656,316.08,509.754,415.772,348.826,255.061,386.151,339.594,71.5184,334.007,384.421,60.5582,376.204,177.974,39.3324,51.9614,234.862,727.436,62.8976,304.627,502.319,50.0108,330.89,388.845,93.8996,350.173,69.1616,135.737,396.528,39.3904,92.0203,184.296,34.785
2632,0,347.706,238.599,1672.36,210.595,160.961,1682.12,307.75,339.388,1711.09,170.739,269.976,1729.69,225.143,396.199,1522.25,241.3,453.102,1233.88,236.575,262.877,1437.51,245.397,217.216,1270.84,153.396,453.542,1423.25,431.094,333.733,1480.73,492.96,312.153,1236.74,514.584,322.314,1105.81,503.855,236.744,972.741,464.361,197.452,866.242,517.095,246.947,852.75,500.606,175.887,785.276,64.336,364.45,1476.36,-4.44367,332.036,1287.71,-26.8715,358.34,1086.85,-49.3816,294.713,1014.72,-7.60741,211.892,849.557,-48.7387,270.828,832.852,-46.6193,190.362,769.893,371.184,200.974,1002.53,102.045,193.786,1000.75,265.979,385.722,1016.06,183.724,380.999,1013.81,421.263,274.402,670.386,419.158,315.871,509.767,415.61,348.969,255.129,386.486,339.544,71.6135,334.044,384.385,60.4276,376.377,177.923,39.3461,53.4533,232.543,727.607,63.377,304.771,502.267,50.5389,331.039,388.77,94.3133,350.254,69.1016,135.727,396.531,39.4032,92.3045,184.215,34.802
2633,0,347.829,238.34,1672.22,210.758,160.699,1682.54,307.93,339.222,1711,170.748,270.072,1729.81,225.24,396.05,1522.25,241.365,452.988,1233.89,235.654,262.996,1437.6,244.577,217.194,1270.92,153.517,453.846,1423.46,431.297,333.463,1480.83,492.785,311.815,1236.8,514.86,322.015,1105.87,503.511,236.492,972.827,463.499,197.247,866.361,517.038,246.571,852.823,500.159,175.546,785.373,64.904,365.213,1476.06,-4.81152,332.247,1287.68,-26.8124,358.374,1086.84,-49.6581,294.742,1014.73,-7.99977,211.948,849.606,-48.6945,270.891,832.81,-47.0734,190.553,769.929,370.696,200.911,1002.53,101.687,193.788,1000.72,265.907,385.843,1016.13,183.825,380.904,1013.79,420.764,274.422,670.302,418.876,316.024,509.869,415.812,348.862,255.067,386.237,339.644,71.5729,334.043,384.409,60.6063,376.226,177.921,39.3279,52.0752,234.848,727.391,62.9054,305.117,502.203,50.0568,331.201,388.885,93.9098,350.246,69.1399,135.601,396.95,39.3103,91.9676,184.318,34.6159
2634,0,347.612,238.12,1672.21,210.757,160.725,1682.63,308.071,339.085,1710.89,170.872,270.232,1729.92,225.356,395.941,1522.23,241.412,452.801,1233.9,236.133,262.663,1437.59,244.958,216.838,1270.89,153.608,453.684,1423.47,431.172,332.786,1480.86,493.085,311.441,1236.83,514.912,321.497,1106.03,503.739,236.145,972.878,463.74,196.847,866.432,516.964,246.219,852.872,500.282,175.156,785.466,65.0506,365.086,1476,-4.57876,331.989,1287.69,-26.7402,358.394,1086.86,-49.4045,294.757,1014.67,-7.6804,212.027,849.514,-48.6653,270.963,832.801,-46.7732,190.401,769.914,371.157,200.765,1002.49,102.111,193.542,1000.66,265.998,385.757,1016.18,183.883,380.787,1013.81,421.226,274.319,670.306,419.229,315.907,509.877,415.858,348.904,255.113,386.42,339.551,71.5533,334.046,384.409,60.445,376.373,177.869,39.3011,53.1618,233.074,727.531,63.1944,305.265,502.144,50.3955,331.365,388.859,94.0645,350.232,69.1067,135.707,396.558,39.4373,92.1363,184.266,34.6699
2635,0,347.531,237.886,1672.13,210.41,160.747,1682.8,308.233,338.969,1710.78,170.942,270.327,1730.03,225.484,395.772,1522.21,241.463,452.648,1233.89,235.612,262.605,1437.63,244.609,217.381,1270.62,153.707,453.686,1423.55,431.202,332.32,1480.89,492.928,311.087,1236.88,515.121,321.372,1105.98,503.434,235.88,972.932,463.264,196.678,866.506,516.882,245.899,852.932,499.885,174.836,785.519,64.6342,364.885,1476.3,-4.68981,332.176,1287.65,-26.7156,358.395,1086.83,-49.6385,294.805,1014.68,-8.01786,212.124,849.521,-48.6519,271.003,832.766,-47.1243,190.666,769.883,370.959,200.895,1002.41,101.861,193.526,1000.57,266.078,385.652,1016.2,183.956,380.667,1013.84,420.942,274.301,670.288,418.99,316.143,509.732,415.914,348.868,255.057,386.228,339.602,71.5031,334.074,384.409,60.5625,376.235,177.879,39.254,52.214,234.929,727.34,62.9286,305.387,502.228,50.0788,331.526,388.917,93.912,350.272,69.1561,135.514,396.935,39.3846,91.961,184.318,34.6325
2636,0,347.484,237.659,1672.07,210.287,160.789,1682.93,308.392,338.8,1710.71,171.002,270.442,1730.13,225.592,395.621,1522.18,241.546,452.542,1233.92,235.604,262.444,1437.64,244.433,216.822,1270.78,153.82,453.163,1423.35,431.258,331.926,1480.91,493.013,310.718,1236.89,515.27,321.043,1106.02,503.393,235.552,972.953,463.145,196.415,866.56,516.829,245.598,852.943,499.681,174.483,785.576,64.7462,364.827,1476.35,-4.67806,331.971,1287.7,-26.6615,358.378,1086.82,-49.5878,294.809,1014.66,-8.09301,212.175,849.479,-48.6801,271.035,832.751,-47.1462,190.592,769.884,371.028,200.798,1002.38,101.92,193.411,1000.5,266.26,385.288,1016.15,184.022,380.532,1013.82,421.111,274.299,670.438,419.058,316.232,509.748,415.968,348.897,255.033,386.239,339.602,71.5138,334.1,384.426,60.5713,376.241,177.861,39.2639,52.2631,234.964,727.296,62.9507,305.501,502.237,50.0758,331.636,388.945,93.9163,350.254,69.1328,135.668,396.523,39.4125,91.9205,184.27,34.7613
2637,0,347.453,237.522,1671.87,210.106,160.793,1683.03,308.58,338.739,1710.59,171.112,270.542,1730.23,225.714,395.47,1522.18,241.641,452.404,1233.91,235.57,262.251,1437.68,244.359,216.634,1270.76,153.92,453.065,1423.38,431.323,331.492,1480.93,493.13,310.339,1236.93,515.384,320.733,1106.02,503.334,235.249,972.974,463.008,196.167,866.594,516.767,245.258,852.954,499.505,174.211,785.601,64.6432,363.962,1476.51,-4.61599,332.101,1287.63,-26.5924,358.41,1086.82,-49.5621,294.848,1014.66,-8.07142,212.059,849.521,-48.6745,271.068,832.75,-47.1651,190.795,769.798,370.995,200.477,1002.42,101.994,193.316,1000.43,266.194,385.378,1016.24,184.105,380.448,1013.84,421.102,274.378,670.252,419.018,316.449,509.786,416.01,348.956,255.037,386.219,339.632,71.5135,334.096,384.446,60.5569,376.246,177.875,39.2474,52.3428,234.879,727.265,62.9658,305.679,502.223,50.3194,332.081,388.889,93.9272,350.289,69.1477,135.649,396.525,39.4246,91.9079,184.333,34.6933
2638,0,347.512,237.362,1671.68,209.763,161.056,1682.9,308.723,338.613,1710.52,171.176,270.65,1730.3,225.826,395.339,1522.16,241.755,452.265,1233.95,236.791,261.757,1437.57,245.343,216.134,1270.73,154.08,452.923,1423.4,431.391,331.074,1480.97,493.37,309.935,1236.93,514.973,320.519,1105.92,503.615,234.93,972.952,463.341,195.791,866.635,516.689,244.957,852.944,499.605,173.877,785.589,64.9649,364.613,1476.27,-4.13554,332.01,1287.57,-26.5618,358.393,1086.81,-49.5009,294.847,1014.7,-7.34776,212.002,849.39,-48.7066,271.087,832.765,-46.1969,190.558,769.698,371.751,200.59,1002.27,103.033,192.888,1000.4,266.27,385.33,1016.27,184.166,380.279,1013.85,421.984,274.366,670.463,419.494,316.404,509.665,415.86,349.19,255.102,386.649,339.441,71.5411,334.124,384.426,60.6178,376.381,177.913,39.3685,53.945,232.458,727.414,63.6746,305.715,502.142,50.736,331.953,388.814,94.3667,350.43,69.1622,135.525,396.959,39.3606,92.442,184.227,34.7834
2639,0,347.441,237.166,1671.69,209.714,160.968,1683.2,308.852,338.5,1710.47,171.212,270.745,1730.39,225.953,395.207,1522.15,241.848,452.098,1233.95,236.765,261.539,1437.59,245.246,215.998,1270.75,154.205,452.86,1423.46,431.442,330.654,1480.95,493.444,309.531,1236.93,515.024,320.02,1106.17,503.565,234.629,972.937,463.176,195.617,866.619,516.626,244.627,852.924,499.399,173.616,785.574,64.9683,363.853,1476.32,-4.07633,331.967,1287.57,-26.5239,358.434,1086.84,-49.5768,294.909,1014.7,-7.53568,212.193,849.311,-48.7368,271.113,832.759,-46.1153,190.486,769.759,371.806,200.507,1002.23,103.052,192.779,1000.33,266.471,384.911,1016.22,184.24,380.211,1013.87,422.078,274.438,670.474,419.577,316.552,509.671,415.918,349.253,255.107,386.74,339.538,71.5645,334.119,384.438,60.4265,376.355,177.976,39.4099,54.0382,232.45,727.38,63.7137,305.802,502.145,50.7597,332.051,388.839,94.3614,350.444,69.1859,135.657,396.573,39.4431,92.4923,184.214,34.7153
2640,0,347.287,236.862,1672.02,209.7,160.907,1683.43,308.977,338.451,1710.47,171.257,270.839,1730.5,226.06,395.361,1522.34,241.975,451.984,1233.99,235.571,261.737,1437.73,244.168,216.013,1270.78,154.362,452.752,1423.46,431.467,330.205,1480.9,493.395,309.15,1236.92,515.726,319.742,1106.03,503.208,234.361,972.931,462.572,195.515,866.571,516.567,244.344,852.877,498.842,173.408,785.539,65.2312,363.888,1476.02,-4.47672,331.822,1287.68,-26.4709,358.446,1086.83,-49.5807,294.923,1014.66,-8.28941,212.344,849.403,-48.7451,271.13,832.761,-47.2694,190.911,769.807,371.288,200.453,1002.23,102.168,193.01,1000.27,266.527,384.815,1016.25,184.266,380.124,1013.89,421.364,274.555,670.21,419.294,316.907,509.728,416.109,349.263,255.022,386.268,339.686,71.529,334.143,384.445,60.565,376.259,177.88,39.2373,52.5572,234.917,727.171,63.0073,305.916,502.228,50.1931,332.127,388.968,93.9252,350.307,69.1499,135.513,396.951,39.3484,91.9024,184.328,34.7014
2641,0,347.232,236.641,1672.02,209.529,160.926,1683.52,309.128,338.322,1710.44,171.281,270.916,1730.55,226.238,395.261,1522.32,242.133,451.801,1234,235.607,261.588,1437.78,244.112,215.776,1270.81,154.326,453.337,1423.64,431.525,329.799,1480.9,493.488,308.78,1236.9,515.771,319.213,1106.09,503.192,234.074,972.88,462.44,195.348,866.54,516.531,244.051,852.844,498.651,173.199,785.46,64.933,363.668,1476.44,-4.43355,331.951,1287.67,-26.4599,358.465,1086.86,-49.5909,294.981,1014.68,-8.30287,212.289,849.465,-48.7929,271.174,832.768,-47.3492,190.976,769.784,371.282,200.161,1002.23,102.223,192.903,1000.21,266.465,384.989,1016.37,184.326,379.997,1013.92,421.582,274.609,670.356,419.355,317.061,509.668,416.146,349.389,254.994,386.26,339.718,71.4006,334.13,384.471,60.5769,376.278,177.897,39.2702,52.8215,234.223,727.216,63.0445,306.004,502.234,50.2091,332.16,388.972,93.9327,350.323,69.1521,135.435,396.943,39.4161,91.882,184.325,34.5793
2642,0,346.733,236.429,1672.25,209.375,160.945,1683.65,309.282,338.122,1710.41,171.296,271.021,1730.62,226.399,395.085,1522.34,242.241,451.658,1234.05,235.611,261.419,1437.83,244.09,215.589,1270.88,154.685,452.864,1423.65,431.592,329.453,1480.86,493.272,308.339,1236.87,515.949,319.065,1105.98,503.121,233.807,972.837,462.299,195.145,866.482,516.495,243.818,852.796,498.43,172.973,785.378,65.3834,363.76,1475.92,-4.36469,331.78,1287.74,-26.4195,358.487,1086.88,-49.5731,295.04,1014.7,-8.43154,212.369,849.422,-48.8163,271.243,832.793,-47.5168,190.911,769.845,371.428,200.297,1002.11,102.304,192.82,1000.14,266.669,384.63,1016.33,184.411,379.871,1013.95,421.556,274.727,670.171,419.422,317.366,509.647,416.158,349.505,255.001,386.229,339.656,71.3276,334.169,384.484,60.6286,376.297,177.835,39.2519,52.9661,233.886,727.27,63.068,306.036,502.218,50.217,332.196,388.992,93.9447,350.332,69.1698,135.462,396.946,39.3694,91.8554,184.341,34.6299
2643,0,347.503,236.015,1672.21,208.861,161.187,1683.55,309.397,338.007,1710.42,171.344,271.152,1730.68,226.547,394.645,1522.14,242.39,451.479,1234.02,236.849,260.909,1437.78,245.168,215.444,1270.66,154.702,453.042,1423.66,431.674,328.994,1480.78,493.19,307.97,1236.82,515.561,318.828,1106.03,503.422,233.503,972.734,462.721,194.845,866.431,516.453,243.536,852.725,498.615,172.762,785.272,65.1157,363.61,1476.31,-3.76131,331.878,1287.65,-26.3718,358.448,1086.88,-49.5694,295.038,1014.77,-7.78244,212.276,849.339,-48.8521,271.285,832.814,-46.5752,190.741,769.776,372.129,200.181,1002.03,103.45,192.359,1000.13,266.603,384.81,1016.42,184.462,379.807,1014,422.356,274.913,670.267,419.946,317.318,509.686,416.003,349.729,255.063,386.725,339.582,71.5635,334.16,384.503,60.6032,376.416,177.963,39.4007,54.2934,232.355,727.341,63.8202,305.998,502.124,50.7864,332.236,388.872,93.9898,350.453,69.2831,135.468,396.946,39.3749,92.464,184.202,34.6145
2644,0,347.075,235.97,1672.1,209.013,161.03,1683.86,309.554,337.808,1710.42,171.367,271.279,1730.76,226.747,394.534,1522.12,242.505,451.335,1234.03,235.71,261.11,1437.95,244.055,215.468,1270.74,154.848,452.969,1423.67,431.776,328.639,1480.7,493.369,307.609,1236.77,516.06,318.206,1105.97,503.017,233.294,972.676,462.058,194.818,866.359,516.393,243.338,852.639,498.081,172.616,785.176,65.2837,363.334,1476.53,-4.22934,331.729,1287.8,-26.326,358.504,1086.95,-49.611,295.081,1014.78,-8.56509,212.325,849.521,-48.8847,271.349,832.846,-47.6598,191.074,769.878,371.601,200.174,1002.01,102.463,192.61,1000.09,266.63,384.743,1016.45,184.502,379.717,1014.04,421.769,275.019,670.143,419.685,317.681,509.775,416.217,349.728,254.97,386.355,339.705,71.4733,334.168,384.511,60.5749,376.304,177.87,39.2823,53.2607,233.288,727.32,63.1469,306.118,502.241,50.2505,332.331,388.996,93.9648,350.327,69.1878,135.6,396.57,39.4501,91.9359,184.343,34.7514
2645,0,346.45,235.959,1672,209.133,160.969,1683.89,309.679,337.655,1710.42,171.381,271.38,1730.8,226.912,394.4,1522.1,242.606,451.202,1234.05,236.631,260.64,1437.94,245.001,215.101,1270.73,155.013,452.677,1423.59,431.978,328.137,1480.57,493.498,307.308,1236.69,516.171,318.146,1105.83,503.374,233.003,972.574,462.472,194.534,866.246,516.328,243.116,852.543,498.331,172.427,785.055,65.3797,363.198,1476.56,-3.73984,331.811,1287.72,-26.2568,358.539,1086.99,-49.3284,295.078,1014.84,-8.20207,212.294,849.509,-48.9344,271.391,832.901,-47.3342,190.974,769.864,372.131,199.861,1001.97,102.983,192.376,1000.03,266.831,384.375,1016.43,184.556,379.576,1014.06,422.52,275.165,670.198,420.329,317.779,509.84,415.936,349.884,254.963,386.599,339.68,71.4091,334.201,384.488,60.5458,376.47,177.839,39.3084,54.264,232.399,727.339,63.5292,306.07,502.146,50.7655,332.317,388.881,94.1511,351.018,69.8305,135.456,396.95,39.4067,92.2443,184.258,34.7202
2646,0,347.21,235.264,1672.43,209.275,160.923,1683.96,309.82,337.625,1710.5,171.46,271.549,1730.86,227.104,394.301,1522.1,242.74,451.065,1234.06,237.032,260.388,1437.94,245.068,214.502,1270.88,155.173,452.608,1423.67,432,327.925,1480.51,493.423,306.97,1236.65,515.621,317.744,1105.78,503.302,232.82,972.476,462.363,194.354,866.162,516.278,242.92,852.423,498.172,172.258,784.943,65.7773,363.974,1476.27,-3.78007,331.57,1287.82,-26.2324,358.537,1087.04,-49.721,295.163,1014.93,-8.1221,212.165,849.62,-48.9951,271.442,832.924,-47.0937,190.88,769.901,372.373,199.996,1001.88,103.338,192.149,1000.05,266.855,384.313,1016.44,184.592,379.482,1014.11,422.654,275.312,670.229,420.298,317.969,509.665,415.964,349.983,254.962,386.664,339.622,71.5101,334.171,384.51,60.5538,376.404,177.958,39.3854,54.1561,232.6,727.203,63.7426,306.07,502.159,50.8421,332.355,388.888,93.9813,350.463,69.2478,135.439,396.955,39.4179,92.4206,184.258,34.8109
2647,0,346.901,235.194,1672.24,208.428,161.142,1684.14,310.04,337.314,1710.48,171.446,271.654,1730.92,227.254,394.188,1522.09,242.831,450.949,1234.09,235.922,260.499,1438.07,244.049,214.689,1270.97,155.491,451.901,1423.55,432.111,327.63,1480.42,493.513,306.664,1236.56,516.15,317.395,1105.76,502.909,232.633,972.387,461.752,194.377,866.03,516.229,242.761,852.338,497.717,172.225,784.809,65.817,363.879,1476.45,-4.03467,331.592,1287.91,-26.1953,358.56,1087.08,-49.6551,295.169,1014.94,-8.81613,212.291,849.711,-49.0508,271.437,832.976,-48.0599,191.155,770.022,371.726,199.774,1001.89,102.718,192.289,1000.01,266.777,384.543,1016.55,184.605,379.482,1014.19,422.055,275.482,670.131,419.944,318.365,509.72,416.323,350.046,254.993,386.414,339.833,71.5331,334.167,384.539,60.5696,376.299,177.903,39.2666,53.106,233.636,727.191,63.2225,306.152,502.234,50.2782,332.407,388.999,93.9661,350.323,69.1856,135.48,396.978,39.3988,91.9254,184.339,34.6633
2648,0,346.423,234.883,1672.56,208.186,161.223,1684.28,310.209,337.132,1710.49,171.457,271.836,1730.98,227.427,394.04,1522.08,242.962,450.802,1234.09,236.016,260.383,1438.09,244.043,214.428,1270.98,155.608,451.801,1423.59,432.248,327.374,1480.38,493.55,306.4,1236.46,516.268,317.349,1105.6,502.848,232.454,972.244,461.674,194.262,865.897,516.166,242.621,852.239,497.605,172.098,784.67,66.267,363.763,1476.05,-3.96354,331.555,1287.94,-26.1962,358.568,1087.15,-49.6534,295.202,1015,-8.93891,212.368,849.742,-49.1485,271.534,833.022,-48.2067,191.087,770.074,371.879,199.955,1001.76,102.785,192.212,999.982,266.944,384.236,1016.51,184.675,379.334,1014.22,422.26,275.563,670.282,420.015,318.49,509.678,416.358,350.151,254.946,386.395,339.884,71.4493,334.181,384.503,60.5158,376.343,177.907,39.2727,53.2057,233.436,727.208,63.2433,306.177,502.241,50.2797,332.405,389.042,93.9787,350.321,69.1773,135.582,396.555,39.4528,91.9506,184.377,34.738
2649,0,346.812,234.646,1672.38,207.999,161.289,1684.36,310.37,336.96,1710.47,171.489,272.009,1731.06,227.625,393.942,1522.07,243.084,450.678,1234.11,236.129,260.182,1438.08,244.11,214.255,1271,155.722,451.659,1423.62,432.36,327.088,1480.26,493.59,306.164,1236.37,516.255,317.114,1105.51,502.814,232.305,972.148,461.585,194.147,865.762,516.107,242.456,852.136,497.534,171.983,784.537,66.0819,363.566,1476.51,-3.87068,331.715,1287.94,-26.1563,358.576,1087.21,-49.6718,295.221,1015.05,-9.01808,212.365,849.776,-49.2203,271.557,833.088,-48.2877,191.176,770.159,371.962,199.904,1001.7,102.879,192.106,999.96,266.995,384.144,1016.54,184.677,379.268,1014.26,422.182,275.707,670.1,420.066,318.642,509.698,416.392,350.234,254.95,386.4,339.813,71.4758,334.204,384.569,60.573,376.357,177.901,39.2707,53.2948,233.284,727.243,63.268,306.194,502.245,50.3147,332.381,389.056,93.9784,350.322,69.1782,135.492,396.962,39.384,91.9387,184.36,34.6172
2650,0,346.767,234.219,1672.74,207.427,161.539,1684.28,310.539,336.805,1710.49,171.602,272.253,1731.06,227.788,393.806,1522.05,243.184,450.572,1234.12,237.108,259.757,1438.01,245.09,213.771,1270.97,155.895,451.936,1423.85,432.506,326.915,1480.18,493.752,305.906,1236.28,516.278,316.917,1105.41,503.105,232.077,971.998,462.216,193.99,865.57,516.076,242.364,852.025,497.814,171.824,784.382,65.9238,363.327,1476.24,-3.43033,331.296,1287.96,-26.1142,358.565,1087.26,-49.3605,295.159,1015.06,-8.83202,212.425,849.715,-49.2833,271.592,833.131,-48.0822,190.83,770.25,372.521,199.579,1001.71,103.363,191.878,999.908,266.903,384.358,1016.62,184.719,379.236,1014.29,423.069,275.774,670.316,420.626,318.6,509.706,416.228,350.466,254.985,386.624,339.734,71.4367,334.19,384.577,60.558,376.525,177.899,39.3041,54.253,232.469,727.246,63.6422,306.114,502.181,50.8404,332.36,388.92,94.3942,350.411,69.1331,135.468,396.926,39.4052,92.271,184.287,34.653
2651,0,346.664,234.064,1672.51,207.538,161.381,1684.59,310.708,336.583,1710.47,171.569,272.38,1731.09,227.953,393.999,1522.22,243.241,450.459,1234.16,236.311,259.794,1438.1,244.329,214.19,1270.86,155.974,451.354,1423.65,432.653,326.703,1480.15,493.61,305.731,1236.18,516.236,316.712,1105.3,502.689,231.965,971.913,461.64,194.053,865.416,516.008,242.222,851.914,497.406,171.811,784.252,66.3579,363.342,1476.53,-3.76829,331.398,1288.07,-26.1185,358.529,1087.32,-49.7083,295.232,1015.16,-9.28957,212.484,849.837,-49.3764,271.613,833.187,-48.6184,191.105,770.31,372.091,199.831,1001.6,103.024,191.92,999.879,266.944,384.297,1016.66,184.728,379.119,1014.33,422.439,275.882,670.232,420.21,318.995,509.682,416.438,350.479,254.897,386.38,339.819,71.4116,334.201,384.584,60.5714,376.352,177.9,39.2287,53.4482,232.984,727.263,63.3155,306.185,502.215,50.3223,332.384,389.048,93.9918,350.351,69.1775,135.489,396.976,39.3886,91.9228,184.375,34.6123
2652,0,346.808,233.79,1672.47,207.274,161.465,1684.73,310.843,336.492,1710.54,171.581,272.52,1731.13,228.132,393.863,1522.2,243.333,450.387,1234.19,236.44,259.59,1438.1,244.377,213.758,1271.02,156.13,451.534,1423.82,432.797,326.536,1480.06,493.644,305.502,1236.07,516.213,316.542,1105.19,502.664,231.831,971.792,461.545,193.872,865.302,515.957,242.108,851.779,497.309,171.705,784.105,66.2752,362.331,1476.5,-3.67483,331.245,1288.13,-26.1135,358.536,1087.38,-49.751,295.292,1015.22,-9.38994,212.52,849.896,-49.4346,271.679,833.242,-48.7391,191.152,770.388,372.172,199.785,1001.56,103.101,191.813,999.866,266.961,384.212,1016.65,184.749,379.101,1014.36,422.398,276.023,670.046,420.191,319.202,509.64,416.437,350.578,254.901,386.406,339.891,71.4333,334.205,384.571,60.5086,376.373,177.932,39.2278,53.5059,232.857,727.266,63.3126,306.204,502.231,50.3188,332.335,389.048,93.9902,350.332,69.1611,135.471,396.914,39.3892,91.9411,184.371,34.753
